"사용월","호선명","지하철역","04시-05시 승차인원","04시-05시 하차인원","05시-06시 승차인원","05시-06시 하차인원","06시-07시 승차인원","06시-07시 하차인원","07시-08시 승차인원","07시-08시 하차인원","08시-09시 승차인원","08시-09시 하차인원","09시-10시 승차인원","09시-10시 하차인원","10시-11시 승차인원","10시-11시 하차인원","11시-12시 승차인원","11시-12시 하차인원","12시-13시 승차인원","12시-13시 하차인원","13시-14시 승차인원","13시-14시 하차인원","14시-15시 승차인원","14시-15시 하차인원","15시-16시 승차인원","15시-16시 하차인원","16시-17시 승차인원","16시-17시 하차인원","17시-18시 승차인원","17시-18시 하차인원","18시-19시 승차인원","18시-19시 하차인원","19시-20시 승차인원","19시-20시 하차인원","20시-21시 승차인원","20시-21시 하차인원","21시-22시 승차인원","21시-22시 하차인원","22시-23시 승차인원","22시-23시 하차인원","23시-24시 승차인원","23시-24시 하차인원","00시-01시 승차인원","00시-01시 하차인원","01시-02시 승차인원","01시-02시 하차인원","02시-03시 승차인원","02시-03시 하차인원","03시-04시 승차인원","03시-04시 하차인원","작업일자"
"202310","7호선","중계","11","1","9716","2037","24952","5070","61490","16035","62577","28111","36964","16332","26821","12851","22927","14277","25335","15155","23047","16162","20748","16884","20330","19771","22721","23381","22347","32081","18292","46237","10377","46855","8086","26848","8695","23754","6469","20646","2580","12875","376","3807","0","0","0","0","0","0","20231103"
"202310","7호선","중곡","6","0","6548","621","13060","4344","31064","16070","43292","29299","28623","14718","18394","10308","15885","9206","16188","10146","15242","11838","14220","12105","14496","15899","20794","18588","21538","23699","23469","33299","12607","27606","8137","17843","7279","16402","5354","14045","1888","8254","279","2533","0","0","0","0","0","0","20231103"
"202310","7호선","중화","73","0","8977","1209","15876","5768","36624","8592","45329","21703","26810","11214","17129","9814","16396","9825","16597","11169","15584","11985","13763","13195","13646","17121","16734","20581","17865","25612","18361","36219","11547","32658","7634","20435","6192","17883","4809","16847","2099","9615","305","2708","0","112","0","0","0","0","20231103"
"202310","7호선","천왕","33","2","8443","946","18555","5382","51949","9143","57662","16608","32211","8638","19763","7638","16360","8742","16149","11418","14777","12192","13662","13657","13282","16865","16047","22201","15317","29582","14287","45827","7451","37059","5343","21865","4282","18415","3111","16284","1277","10132","199","2803","3","150","0","0","0","0","20231103"
"202310","7호선","철산","31","3","10783","5041","30425","11419","83388","16275","83967","32441","50138","26369","34152","20967","30637","20110","30918","22000","29146","24799","26400","26611","27409","32245","31771","41099","35189","59353","36672","88473","21161","68884","18040","39591","16734","35360","14175","31313","6993","19006","1014","5267","0","0","0","0","0","0","20231103"
"202310","7호선","청담","40","2","2565","4514","6667","32232","11351","61140","15571","136164","13857","88560","13432","36192","16193","23088","19270","22151","20329","23391","23620","21904","31219","19658","45560","19814","67712","21414","104681","22371","52064","15317","31497","10129","30464","9245","22116","6685","5653","3985","748","2757","0","0","0","0","0","0","20231103"
"202310","7호선","태릉입구","141","2","8455","1423","9121","4884","22196","8580","27047","20230","18096","15005","13779","10741","12911","13123","14880","11262","14868","11901","15209","12340","17138","13027","18444","15846","20334","19412","20510","25773","12589","22837","9386","14576","8456","13120","6869","12523","3054","7677","493","3471","2","1053","0","0","0","0","20231103"
"202310","7호선","하계","79","3","8623","1631","26143","7121","66518","16458","70056","28611","42200","22910","31788","17640","29839","18272","30685","22607","28331","26104","27268","24567","30554","27123","33534","31212","32663","39391","26174","57289","14730","53358","13277","31362","10940","27580","8315","25659","3566","17699","462","4979","0","0","0","0","0","0","20231103"
"202310","7호선","학동","7","0","1932","1452","4691","23865","8783","52539","11454","166517","11485","131160","11689","54433","14549","28078","18911","22950","21720","28240","26911","23592","34250","19491","45099","20168","81552","21130","149644","20988","73005","13043","38053","8554","32994","7323","23180","5584","9266","3549","1472","1197","0","0","0","0","0","0","20231103"
"202310","8호선","가락시장","160","0","3202","2477","5880","6876","11395","13864","13078","36639","10889","16015","10336","11860","10921","11487","11107","12003","12219","12327","13360","12081","14785","12251","14997","15333","19812","17128","25827","21458","11951","15155","11015","9651","10735","8893","8806","6746","4078","4118","819","2285","3","414","0","0","0","0","20231103"
"202310","8호선","강동구청","15","1","5144","910","11795","5567","31091","13716","39799","30721","24657","14678","16313","10834","14738","10280","14932","11869","14896","14040","14065","13750","14528","16137","16620","19378","19394","23791","24906","35517","10189","25583","7668","16618","6713","15386","4566","13222","1850","7173","285","2105","0","2","0","0","0","0","20231103"
"202310","8호선","남위례","9","0","1640","983","6377","3270","21034","7864","24666","23509","13883","10926","9918","7235","8659","6584","10058","7610","9761","8667","9362","8582","10877","10111","13238","13058","16166","16928","18116","24540","8182","19330","6811","10899","6493","9862","5283","9265","2390","5846","650","1625","0","1","0","0","0","0","20231103"
"202310","8호선","남한산성입구(성남법원.검찰청)","92","7","11550","1653","21484","5120","51928","11564","64827","27716","33831","26952","22994","15509","21326","11834","22430","14808","20156","16186","18830","14643","21591","18347","25019","23841","25039","29538","21760","46002","10658","35405","7810","23345","6157","22558","4920","19840","1780","11019","269","3893","0","0","0","0","0","0","20231103"
"202310","8호선","단대오거리","38","1","10509","1626","19531","5872","47369","11089","53709","21604","28909","11852","19746","9266","17298","9848","18440","11282","17232","12369","15254","14111","15869","18545","18465","23859","21187","30290","22168","47123","10730","36431","7809","22125","6443","20393","4114","19574","1841","10907","398","3455","0","32","0","0","0","0","20231103"
"202310","8호선","모란","14","0","2703","582","3152","3591","8562","5467","10892","11425","7289","8425","6673","8305","8354","8256","9961","8601","11308","7983","11349","7389","12556","7885","17076","8247","14950","8635","12602","10959","6894","6588","5009","4307","4735","4082","3534","3518","2308","2211","558","1280","0","270","1","0","0","0","20231103"
"202310","8호선","몽촌토성(평화의문)","0","0","1699","2564","4320","7755","12150","10757","19316","24791","12554","16461","8836","11020","8684","10628","9762","10219","9820","10858","12014","10281","13097","10535","18483","11710","19878","13227","22598","17061","10052","13893","7524","7958","8193","7997","5987","6646","2728","3761","433","1153","0","0","0","0","0","0","20231103"
"202310","8호선","문정","3","0","2483","3558","7743","13524","23625","52485","32049","155590","19941","72402","16750","26909","17953","18615","19998","17902","22811","21253","25750","19133","28159","19449","33581","21610","80184","25882","114536","36555","39494","25499","27148","15389","22007","14273","16843","12228","6396","7061","1036","1591","1","0","0","0","0","0","20231103"
"202310","8호선","복정","59","0","4004","1998","10426","8327","27624","11085","36329","17227","22345","12935","14279","9632","11601","7503","13835","9081","12373","8802","11556","8856","12920","10998","17183","14848","22236","20844","22603","28517","12992","20533","8999","13691","7338","12234","5954","11240","2391","5173","376","1115","0","0","0","0","0","0","20231103"
"202310","8호선","산성","36","0","4177","554","8535","3066","21506","3076","25437","8411","13597","6954","9219","6554","8208","5561","8214","6018","8176","6369","7309","6984","8727","8468","9569","10644","8932","13632","7176","21276","3693","16875","2440","11079","2031","10461","1264","9399","538","4820","88","1820","0","0","0","0","0","0","20231103"
"202310","8호선","석촌","0","0","2714","860","5916","4081","15979","8143","23747","20195","14026","18724","10670","13449","10669","13502","11747","14934","11922","15436","11877","15516","13012","16268","14455","17114","16812","22909","19026","29987","11562","19435","10483","12418","10721","10077","8439","9052","3429","5321","498","2013","0","45","0","0","0","0","20231103"
"202310","8호선","송파","19","1","3220","761","9347","6764","29311","10477","35673","19023","22934","10495","16771","8755","15066","8826","14533","10048","14366","11966","12832","13206","14293","14984","16542","18027","15500","22747","17095","31019","9372","24175","6857","14116","5142","13023","4390","11771","1773","6176","250","1802","0","135","0","0","0","0","20231103"
"202310","8호선","수진","10","0","4339","567","6934","3175","15095","5471","21698","11037","12596","6398","8850","6286","9083","6799","9980","6209","9224","7914","8324","7872","9759","8295","12317","10144","9585","11262","8094","16387","4803","12108","3862","8164","3308","7759","2276","6801","909","4485","194","1114","0","179","0","0","0","0","20231103"
